"pid","NAME","CLASS","POSITION","TPE","CREATED","LINK","USER","USERLINK","JOINED","LAST VISIT","ONLINE FOR","BANK BALANCE","SHL TEAM","IIHF NATION","REPUTATION","ACTIVE","HANDEDNESS","JERSEY NUMBER","HEIGHT","WEIGHT","BIRTHPLACE","TPE AVAILABLE","franchiseID","teamID","team","Inaugural.Season","leagueID","abbr","primary","secondary","alt1","alt2","screening","gettingOpen","passing","puckhandling","shootingAccuracy","shootingRange","offensiveRead","checking","hitting","positioning","stickchecking","shotBlocking","faceoffs","defensiveRead","acceleration","agility","balance","speed","stamina","strength","fighting","aggression","bravery","determination","teamPlayer","leadership","temperament","professionalism","blocker","glove","pokeCheck","rebound","recovery","lowShots","reflexes","skating","mentalToughness","goaltenderStamina","CLEAN_NAME","RENDER","75_Create","75_activity check","75_other","75_training","75_training camp","75_seasonal coaching","75_point task","75_correction","75_recruitment","75_Unretire","75_fantasy","74_Create","74_activity check","74_other","74_training","74_seasonal coaching","74_training camp","74_point task","73_Create","73_other","73_activity check","73_training","73_point task","73_seasonal coaching","73_training camp","74_correction","72_Create","72_activity check","72_other","72_seasonal coaching","72_training","72_training camp","74_recruitment","74_fantasy","72_initial","72_point task","72_fantasy","75_regression","73_regression","72_regression","73_correction","73_recruitment","72_correction"
1287,"Charlie van Keyzer","S75","Goalie",194,"2023-11-22T00:59:48.000Z","https://portal.simulationhockey.com/player/1287","charliejk26","https://simulationhockey.com/member.php?action=profile&uid=8434",2023-11-21,2023-12-06,6563,10000000,NA,"Canada",0,"IA","Right",6,"6ft 4in",220,"Vancouver, Canada",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,15,15,15,NA,15,10,13,8,9,8,11,14,6,9,9,"Charlie van Keyzer","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,6,12,3,NA,14,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1289,"Demir Bellona","S75","Right Defense",629,"2023-11-22T23:12:54.000Z","https://portal.simulationhockey.com/player/1289","Kalakar","https://simulationhockey.com/member.php?action=profile&uid=3522",2018-12-17,2024-04-14,9179568,108910000,20,"Latvia",129,"Active","Right",21,"5ft 11in",185,"Florence, Italy",204,65,76,"Ottawa Highlanders",76,1,"OTT","#025D58","#023284","#832929",NA,5,12,14,15,13,13,15,15,11,13,10,11,5,14,13,13,14,14,15,15,5,5,5,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Demir Bellona","Kaiden Guhle",NA,26,NA,65,42,56,145,1,NA,NA,8,155,16,12,24,20,14,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1290,"Mary Hollywood","S75","Left Wing",543,"2023-11-22T23:20:50.000Z","https://portal.simulationhockey.com/player/1290","ihatereyson","https://simulationhockey.com/member.php?action=profile&uid=8440",2023-11-22,2024-04-13,87180,-1130000,4,"USA",2,"Active","Right",10,"6ft 0in",175,"Philadelphia, USA",118,64,74,"Regina Elk",61,1,"REG","#2F0038","#FBBC19","#D4780D","",13,14,13,14,16,12,15,11,7,11,11,6,5,13,14,14,15,15,14,13,5,5,5,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mary Hollywood","Taylor Heise",NA,26,NA,65,42,56,85,NA,NA,NA,NA,155,16,12,24,20,14,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1291,"Shotty McStopper","S75","Goalie",373,"2023-11-23T03:56:16.000Z","https://portal.simulationhockey.com/player/1291","Tonzy","https://simulationhockey.com/member.php?action=profile&uid=5480",2021-03-06,2024-04-11,81753,-1200000,15,"Ireland",1,"Active","Right",0,"6ft 11in",225,"Dublin, Ireland",8,57,70,"Maine Timber",53,1,"MET","#082a17","#85714d","#095f30","",NA,NA,11,11,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,15,15,15,NA,15,13,13,11,14,13,13,14,11,11,11,"Shotty McStopper","Cam Ward",NA,22,NA,12,42,31,16,NA,NA,NA,NA,155,14,12,21,20,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1292,"Vincent van Gogh","S75","Right Defense",468,"2023-11-23T20:13:53.000Z","https://portal.simulationhockey.com/player/1292","VRapa","https://simulationhockey.com/member.php?action=profile&uid=8450",2023-11-23,2024-04-11,55129,-1400000,3,"Unassigned",0,"Active","Left",63,"6ft 5in",210,"Amsterdam, The Netherlands",118,50,68,"Carolina Kraken",50,1,"CAR","#cf5b00","#1a1a1a","#f5ece7","",7,13,14,12,10,11,13,13,13,15,13,13,5,14,13,12,14,13,14,13,10,7,10,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vincent van Gogh","Male",NA,26,NA,52,42,38,56,NA,NA,NA,NA,155,16,12,24,20,14,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1293,"Mathias Olivera","S75","Center",199,"2023-11-24T19:14:30.000Z","https://portal.simulationhockey.com/player/1293","Kline","https://simulationhockey.com/member.php?action=profile&uid=8455",2023-11-24,2023-12-07,14867,8600000,NA,"Unassigned",0,"IA","Right",88,"6ft 0in",190,"Montevideo, Uruguay",3,66,77,"San Diego Tidal",76,1,"SDT","#F0661D","#25B6B3","#0D1927",NA,9,11,11,11,14,12,13,10,10,11,10,9,12,11,11,11,11,11,15,10,5,5,10,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mathias Olivera","Alec Martinez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,6,12,3,NA,14,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1294,"Kolen Henderson","S75","Right Wing",198,"2023-11-24T19:50:01.000Z","https://portal.simulationhockey.com/player/1294","SolarSlayer","https://simulationhockey.com/member.php?action=profile&uid=8457",2023-11-24,2023-11-28,2918,5500000,NA,"USA",0,"IA","Right",13,"6ft 5in",195,"Las Vegas, USA",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,13,14,12,12,11,10,8,8,10,7,8,8,8,11,14,7,11,15,10,7,8,9,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kolen Henderson","",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,155,4,12,6,NA,14,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1295,"Luke fromm","S75","Goalie",213,"2023-11-24T20:15:47.000Z","https://portal.simulationhockey.com/player/1295","Lukefrombama","https://simulationhockey.com/member.php?action=profile&uid=8456",2023-11-24,2023-12-08,3952,4500000,NA,"USA",0,"IA","Right",1,"6ft 11in",300,"Tuscaloosa, USA",1,55,56,"Detroit Falcons",5,1,"DET","#ec2227","#ffffff","#fbac3e","#d3d3d3",NA,NA,5,5,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,15,15,15,NA,15,16,15,9,10,9,9,10,5,9,9,"Luke fromm","Nick saban ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,6,12,6,20,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1296,"Masked Stanger","S75","Goalie",526,"2023-11-24T20:21:11.000Z","https://portal.simulationhockey.com/player/1296","Stanger77","https://simulationhockey.com/member.php?action=profile&uid=8458",2023-11-24,2024-04-13,81197,450000,10,"Canada",0,"Active","Right",27,"6ft 3in",205,"Toronto, Canada",101,52,52,"Vancouver Whalers",1,1,"VAN","#018241","#0d1d3f","","",NA,NA,6,8,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,15,15,15,NA,15,13,13,9,15,15,13,13,9,15,13,"Masked Stanger","Henrik Lundqvist",NA,26,NA,63,42,44,89,-10,NA,NA,NA,155,16,12,24,20,14,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1297,"Supreme Dalek","S75","Center",349,"2023-11-25T03:36:46.000Z","https://portal.simulationhockey.com/player/1297","thewhovian","https://simulationhockey.com/member.php?action=profile&uid=8460",2023-11-24,2024-03-30,16008,3350000,NA,"Great Britain",0,"Active","Right",91,"6ft 0in",218,"Cardiff, Great Britain",11,54,58,"St. Louis Scarecrows",14,1,"STL","#eaaa00","#660000","#cdaf95","#000000",11,13,13,13,12,11,14,13,12,13,13,11,13,14,13,13,14,13,14,13,5,5,5,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Supreme Dalek","Dalek from Doctor Who",NA,12,NA,25,42,NA,16,NA,NA,NA,NA,155,16,12,24,10,14,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1298,"WonderBread","S75","Left Wing",444,"2023-11-25T08:15:07.000Z","https://portal.simulationhockey.com/player/1298","WonderBread","https://simulationhockey.com/member.php?action=profile&uid=8462",2023-11-25,2024-04-14,47858,2800000,14,"USA",0,"Active","Left",2,"5ft 8in",180,"St. Cloud, MN, USA",19,63,73,"Great Falls Grizzlies",61,1,"GFG","#b6985a","#936b48","#151211","",13,15,13,14,15,12,15,10,9,10,10,10,9,10,15,14,15,15,14,13,7,5,10,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WonderBread","Blake Lizotte",NA,26,NA,65,42,NA,56,NA,NA,NA,6,155,16,12,24,20,14,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1299,"benno vaage","S75","Center",167,"2023-11-25T17:52:42.000Z","https://portal.simulationhockey.com/player/1299","bobby orr","https://simulationhockey.com/member.php?action=profile&uid=8468",2023-11-25,2023-11-25,892,500000,NA,"Norway",0,"IA","Left",20,"6ft 3in",215,"oslo, Norway",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,15,5,5,15,5,5,12,15,10,10,6,8,14,5,5,5,5,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"benno vaage","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1300,"Stan Free","S75","Goalie",350,"2023-11-25T18:07:58.000Z","https://portal.simulationhockey.com/player/1300","Mr35","https://simulationhockey.com/member.php?action=profile&uid=8463",2023-11-25,2024-04-12,25059,2800000,NA,"USA",0,"Active","Right",35,"6ft 2in",196,"Minnesota , USA",130,50,68,"Carolina Kraken",50,1,"CAR","#cf5b00","#1a1a1a","#f5ece7","",NA,NA,10,6,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,15,15,15,NA,15,10,12,6,13,13,12,12,6,12,10,"Stan Free","Andy Moog",NA,26,NA,31,42,2,11,-5,NA,NA,NA,155,16,12,12,20,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1301,"Violet Stoica","S75","Center",623,"2023-11-25T18:43:32.000Z","https://portal.simulationhockey.com/player/1301","Renomitsu","https://simulationhockey.com/member.php?action=profile&uid=4733",2020-03-15,2024-04-14,770400,16110000,18,"Sweden",32,"Active","Right",29,"6ft 0in",210,"Gothenburg, Sweden",198,64,74,"Regina Elk",61,1,"REG","#2F0038","#FBBC19","#D4780D","",11,13,15,13,13,10,15,13,12,12,14,5,14,14,14,14,13,14,14,13,5,5,12,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violet Stoica","Josefin Bouveng",NA,26,NA,65,42,56,150,NA,NA,NA,7,155,16,12,24,20,14,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1302,"Owen Armbruster","S75","Center",192,"2023-11-26T05:48:59.000Z","https://portal.simulationhockey.com/player/1302","Owen2053","https://simulationhockey.com/member.php?action=profile&uid=8470",2023-11-26,2023-11-26,703,-1350000,NA,"USA",0,"IA","Right",33,"6ft 0in",190,"Denver, USA",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,11,11,14,12,13,8,9,11,10,8,13,9,10,10,11,13,14,8,6,10,8,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Owen Armbruster","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,2,12,3,6,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1303,"Karter Mendenhall","S75","Goalie",482,"2023-11-26T22:49:26.000Z","https://portal.simulationhockey.com/player/1303","Kimar","https://simulationhockey.com/member.php?action=profile&uid=8473",2023-11-26,2024-04-13,83760,4275000,1,"Independent Russia",0,"Active","Right",33,"6ft 5in",213,"Philadelphia , USA",58,59,75,"Yukon Malamutes",65,1,"YUM","#b1162c","#00a6f7","#366e9b","#ebebeb",NA,NA,9,9,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,15,15,15,NA,15,15,14,9,14,13,15,13,9,12,13,"Karter Mendenhall","Samuel Ersson",NA,26,NA,42,42,50,96,-3,NA,NA,NA,155,10,12,8,19,14,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1304,"Benji Hockiwi","S75","Center",377,"2023-11-26T23:09:30.000Z","https://portal.simulationhockey.com/player/1304","Hockiwi","https://simulationhockey.com/member.php?action=profile&uid=8474",2023-11-26,2024-04-09,29827,-1400000,NA,"Unassigned",0,"Active","Right",88,"5ft 11in",200,"Wellington , New Zealand ",3,65,76,"Ottawa Highlanders",76,1,"OTT","#025D58","#023284","#832929",NA,14,13,13,13,12,11,13,12,13,13,11,11,15,11,13,13,13,13,14,14,11,12,12,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Benji Hockiwi","kiwi Bird",NA,26,NA,15,42,36,23,NA,NA,NA,NA,155,14,12,10,20,14,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1305,"Noah Smith ","S75","Left Defense",365,"2023-11-26T23:16:25.000Z","https://portal.simulationhockey.com/player/1305","Omij","https://simulationhockey.com/member.php?action=profile&uid=8475",2023-11-26,2024-04-14,32365,5150000,6,"Independent Russia",1,"Active","Left",0,"6ft 1in",224,"Sydney , Australia ",0,50,68,"Carolina Kraken",50,1,"CAR","#cf5b00","#1a1a1a","#f5ece7","",5,5,12,12,5,5,5,13,14,13,13,13,8,13,15,14,15,14,15,15,7,11,11,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Noah Smith ","A Capybara ",NA,26,NA,40,42,4,24,NA,NA,NA,NA,155,12,12,17,16,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1306,"Peter WU","S75","Goalie",167,"2023-11-26T23:47:51.000Z","https://portal.simulationhockey.com/player/1306","keyliempie430","https://simulationhockey.com/member.php?action=profile&uid=8197",2023-10-15,2023-10-15,150,3500000,NA,"Canada",0,"IA","Left",42,"6ft 10in",150,"Scarborough, Canada",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,15,15,15,NA,15,9,11,10,10,9,10,11,8,8,11,"Peter WU","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1307,"Peyton Mcbride","S75","Left Defense",361,"2023-11-27T00:14:50.000Z","https://portal.simulationhockey.com/player/1307","Peyton","https://simulationhockey.com/member.php?action=profile&uid=8476",2023-11-26,2024-04-13,19249,-650000,NA,"Independent Russia",0,"Active","Left",11,"6ft 2in",200,"Halifax, Canada",10,59,75,"Yukon Malamutes",65,1,"YUM","#b1162c","#00a6f7","#366e9b","#ebebeb",5,13,14,13,13,13,13,12,12,13,14,13,5,15,13,13,13,14,14,12,5,5,5,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peyton Mcbride","Erik Karlsson ",NA,26,NA,20,42,11,47,-6,NA,NA,NA,155,12,12,7,18,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1308,"Aaron Meier","S75","Left Defense",220,"2023-11-27T01:16:06.000Z","https://portal.simulationhockey.com/player/1308","AarBear","https://simulationhockey.com/member.php?action=profile&uid=8477",2023-11-26,2023-12-21,4056,8450000,NA,"USA",0,"IA","Left",55,"6ft 2in",204,"Buffalo, USA",35,60,69,"Newfoundland Berserkers",51,1,"NL","#4d4d4d","#ff0000","#cccccc","",7,11,12,12,12,12,12,11,10,12,10,10,5,12,13,11,10,11,14,10,5,10,10,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aaron Meier","",NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,155,6,12,3,20,14,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1309,"Viktor Vaughn","S75","Right Wing",229,"2023-11-27T02:01:52.000Z","https://portal.simulationhockey.com/player/1309","viktorvaughn","https://simulationhockey.com/member.php?action=profile&uid=8479",2023-11-26,2023-12-08,920,2000000,NA,"USA",0,"IA","Right",64,"6ft 1in",220,"Boston, USA",2,54,58,"St. Louis Scarecrows",14,1,"STL","#eaaa00","#660000","#cdaf95","#000000",13,13,13,12,14,12,13,5,5,5,5,5,5,6,13,13,13,13,14,13,5,5,11,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Viktor Vaughn","  ",NA,4,NA,5,24,5,NA,NA,NA,NA,NA,155,4,12,6,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1310,"Cameron Kalashnikov","S75","Center",462,"2023-11-27T05:14:17.000Z","https://portal.simulationhockey.com/player/1310","Cameron269","https://simulationhockey.com/member.php?action=profile&uid=8478",2023-11-26,2024-04-14,23438,2640000,7,"Sweden",1,"Active","Left",15,"6ft 5in",190,"Fort worth, USA",37,61,71,"Nevada Battleborn",55,1,"NBB","#06152f","#c6b273","#0d244d","#dce2de",13,14,13,14,11,11,14,14,14,10,14,8,13,14,14,13,14,13,14,14,5,7,11,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cameron Kalashnikov","Big blonde lumberjack man ",NA,24,NA,48,42,28,58,NA,NA,NA,NA,155,14,15,21,20,14,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1313,"Wyatt King ","S75","Center",380,"2023-11-28T00:26:22.000Z","https://portal.simulationhockey.com/player/1313","Wyattt.__","https://simulationhockey.com/member.php?action=profile&uid=8491",2023-11-27,2024-04-14,31694,1450000,NA,"Canada",0,"Active","Left",20,"6ft 1in",195,"Toronto, Canada",0,62,72,"Quebec City Citadelles",55,1,"QCC","#1d9bee","#34476b","#ec2e61","#d5d5d5",12,14,14,14,15,12,15,10,10,12,11,10,13,12,13,13,13,13,15,13,5,9,9,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wyatt King ","Auston Mattews",NA,18,NA,28,42,14,31,NA,NA,NA,NA,155,14,15,16,20,14,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1314,"Supah Dupah","S75","Left Defense",582,"2023-11-28T02:00:36.000Z","https://portal.simulationhockey.com/player/1314","Le Thrill","https://simulationhockey.com/member.php?action=profile&uid=8493",2023-11-27,2024-04-12,325500,28310000,12,"USA",5,"Active","Right",0,"6ft 5in",231,"Pittsburgh, USA",157,62,72,"Quebec City Citadelles",55,1,"QCC","#1d9bee","#34476b","#ec2e61","#d5d5d5",5,12,14,13,10,9,14,15,13,14,13,14,5,14,13,13,14,13,15,15,9,10,11,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Supah Dupah","J. Bob Kelly",NA,26,NA,65,42,56,121,NA,NA,NA,NA,155,14,15,21,20,14,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1315,"Dooddle Wonderpeck","S75","Right Defense",211,"2023-11-28T03:20:33.000Z","https://portal.simulationhockey.com/player/1315","hufflepuff3002","https://simulationhockey.com/member.php?action=profile&uid=8494",2023-11-27,NA,NA,6650000,NA,"Unassigned",0,"IA","Right",27,"6ft 3in",200,"Lisbon, Portugal",9,59,75,"Yukon Malamutes",65,1,"YUM","#b1162c","#00a6f7","#366e9b","#ebebeb",5,11,12,13,10,11,11,12,11,12,12,11,5,12,12,12,13,12,14,11,5,9,9,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dooddle Wonderpeck","None",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,155,4,15,4,10,14,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1316,"Trent Wiseman","S75","Right Defense",447,"2023-11-28T21:32:51.000Z","https://portal.simulationhockey.com/player/1316","Canadian_Goose25","https://simulationhockey.com/member.php?action=profile&uid=8499",2023-11-28,2024-04-13,118020,0,18,"USA",10,"Active","Right",23,"6ft 6in",231,"Salt Lake City, USA",22,56,65,"Colorado Raptors",42,1,"COL","#182d49","#f3cd16","#33599f","",10,11,14,13,13,13,13,14,14,15,13,15,10,15,12,12,13,12,14,12,12,11,11,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trent Wiseman","Matthew Knies",NA,26,NA,36,42,49,29,NA,NA,NA,NA,155,14,15,21,20,14,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1317,"Alexel Kamensky","S75","Right Wing",377,"2023-12-02T06:53:36.000Z","https://portal.simulationhockey.com/player/1317","Rac1n","https://simulationhockey.com/member.php?action=profile&uid=8525",2023-12-02,2024-04-13,34813,2900000,NA,"Independent Russia",0,"Active","Left",3,"6ft 1in",196,"Moscow, Independent Russia",2,60,69,"Newfoundland Berserkers",51,1,"NL","#4d4d4d","#ff0000","#cccccc","",11,14,13,15,14,11,14,12,12,12,8,8,11,12,14,14,14,14,14,13,5,7,8,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alexel Kamensky","Andrei Svechnikov",NA,24,NA,10,42,15,32,NA,NA,NA,8,155,14,15,19,20,14,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1320,"Trevon","S75","Center",243,"2023-12-06T19:41:26.000Z","https://portal.simulationhockey.com/player/1320","Brody","https://simulationhockey.com/member.php?action=profile&uid=8563",2023-12-06,2024-03-27,3366,725000,NA,"Canada",0,"IA","Right",57,"6ft 1in",195,"Prince George, Canada",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,12,10,13,12,11,11,11,12,11,11,9,13,10,9,10,15,15,10,8,5,8,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trevon","",NA,2,NA,5,24,2,NA,NA,NA,NA,NA,155,4,18,6,11,14,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1321,"Florian Hascek","S75","Left Wing",455,"2023-12-07T18:41:15.000Z","https://portal.simulationhockey.com/player/1321","Zaitsev","https://simulationhockey.com/member.php?action=profile&uid=1480",2014-12-15,2024-04-07,158760,6275000,6,"Czechia",1,"Active","Left",81,"6ft 2in",200,"Kladno, Czechia",106,65,76,"Ottawa Highlanders",76,1,"OTT","#025D58","#023284","#832929",NA,15,15,12,14,14,12,14,10,9,10,10,9,12,9,14,13,11,13,14,13,5,10,11,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Florian Hascek","Dominik Kubalik",NA,22,NA,55,42,40,48,NA,NA,NA,NA,155,12,18,18,20,14,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1322,"Nikola Tomo","S75","Right Wing",196,"2023-12-09T20:53:47.000Z","https://portal.simulationhockey.com/player/1322","Bills Mafia","https://simulationhockey.com/member.php?action=profile&uid=8584",2023-12-09,2023-12-12,2749,3075000,NA,"Switzerland",0,"IA","Right",10,"6ft 2in",200,"Zurich, Switzerland",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,10,10,15,15,11,11,7,7,13,7,7,7,10,11,11,9,12,14,9,5,7,10,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nikola Tomo","",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,155,4,18,2,1,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
